     tau         EL         x1         y1         z1         x2         y2         z2
   94900   -3.12035   -0.40097   -0.18796   -0.10200    0.09294   -0.94945   -0.79514 
   95000   -2.82074   -0.18477    0.79920   -0.40574    0.33850   -0.02010   -0.27165 
   95100   -2.91762    0.86373    0.13132   -1.20372   -0.29940   -0.81009   -0.06453 
   95200   -2.89716    0.53888    0.43226    0.04844   -0.03279    0.33831    0.93321 
   95300   -2.99554   -0.18218   -0.01889   -0.23705    1.29957   -0.28767   -0.77759 
   95400   -2.93795    0.49388   -0.45640    0.51223   -0.69645   -1.10010   -0.12917 
   95500   -2.82115   -0.13840   -0.34224   -0.33227   -0.65948   -0.37523    0.82945 
   95600   -2.76368    0.31136    0.51800   -0.25981   -0.66377   -0.43828    1.19805 
   95700   -2.80072    0.06427    0.80531   -0.75588   -0.77716   -0.26467   -0.07935 
   95800   -3.23940   -0.02856   -0.13821   -0.21004    0.10331    0.08299   -0.56674 
   95900   -3.15589    0.83436    1.03745    0.54856    0.22219   -0.13537    0.09245 
   96000   -2.38197    0.09478    0.15674    0.22116    0.01212    0.21726   -0.38960 
   96100   -2.86431    0.01539   -0.16774    0.69660   -0.97724   -0.56523   -0.07707 
   96200   -2.65915    0.00996   -0.40974   -0.54475    0.48001    0.87466    0.50942 
   96300   -3.51443   -0.42274   -0.16341    0.56067   -0.04172   -0.12574    0.16936 
   96400   -2.52252   -0.12992   -0.06333    0.08616    0.69567   -0.40798   -0.08499 
   96500   -3.13010   -0.20406    0.68383    2.10705    0.85385    0.65061   -0.27124 
   96600   -2.96312    1.07986   -0.44165    1.47946    0.10581   -0.22264   -0.37151 
   96700   -2.83048   -0.22451    0.15421    0.04067    0.30796    0.49047   -0.87792 
   96800   -2.65450    0.02644   -0.60931   -0.71938    0.40719    0.06438    0.67709 
   96900   -2.32066   -0.37804    0.32170    0.08984    0.15012   -0.07809    0.14825 
   97000   -2.53028   -0.62356    0.11684    0.57677   -0.02698   -0.04802   -0.15539 
   97100   -2.88198   -1.11102   -0.56909   -0.95643    0.50892    0.45985   -0.29942 
   97200   -3.11470   -0.02059   -1.33439    0.33208   -1.10380   -0.62302    0.36903 
   97300   -2.99904   -0.63523   -0.53086   -1.44084   -0.04158    0.20725   -0.00867 
   97400   -2.94306    0.26912   -0.23479    0.58967    0.72244   -0.31547   -0.00867 
   97500   -2.89488    1.48853    0.44533    0.41495   -0.21141    0.02963   -0.77128 
   97600   -2.83348    0.21715    0.00712    0.18069   -0.26980    0.73842    0.36819 
   97700   -2.50698   -0.12367    0.53805   -0.57720   -0.22659   -0.45322    0.27520 
   97800   -2.92916    0.10475    0.78465   -0.28099   -1.00103   -1.65239    0.12742 
   97900   -2.45386   -0.20194    0.14429   -0.08071    0.07061   -0.62580   -0.20752 
   98000   -2.27236    0.20599   -0.01326    0.00071   -0.52855   -0.28684    0.06514 
   98100   -2.37438    0.07568    0.40438   -0.21399   -0.14739   -0.56482   -0.08282 
   98200   -2.94192   -0.23810    0.33368    0.57495   -0.50559    0.21111    0.01144 
   98300   -2.83360    0.10173   -1.23800   -0.03572    0.66638    0.19330    0.08491 
   98400   -2.97791   -0.55678   -0.04954    0.80612    0.03448    0.27631    0.12424 
   98500   -2.61467    0.97033   -0.00144   -0.00518   -0.50604   -0.38245   -0.21070 
   98600   -2.98004   -0.93653    0.89760    0.67586   -0.02589   -0.49784    0.76380 
   98700   -2.84360   -0.01424    0.87014   -0.10879   -0.00956   -0.01956   -0.26473 
   98800   -3.00626    0.37226   -0.14312   -0.37362   -1.10539   -0.18130   -1.06528 
   98900   -2.56205    0.55999    0.39112    0.18481   -0.34190    0.27662   -0.22526 
   99000   -3.14707   -0.04887    0.19123    0.34966   -0.17769   -0.74980    0.96120 
   99100   -2.66221    0.27197    0.26320   -0.10302   -0.20092    0.33432   -0.00884 
   99200   -2.90053   -1.68558   -0.84572   -0.01632    0.35922    0.63423    0.05396 
   99300   -3.63797   -1.25459   -0.71201   -2.56857   -0.17496   -0.07436   -0.04617 
   99400   -2.95319    0.21833    0.07212    0.12160    0.27510    0.71482   -0.58127 
   99500   -2.86013    0.76635    0.16001    0.38113   -1.54977    0.23723   -0.55107 
   99600   -2.62715   -0.38390   -0.72478   -0.29261    0.62680    0.50505   -0.17922 
   99700   -3.15780    0.37287    0.99991   -1.67469    0.47810    1.20980    0.38184 
   99800   -2.76583   -0.07726   -0.22439   -0.48864   -0.06871    0.54573   -0.39564 
   99900   -2.89915   -0.44739   -0.29312    1.17540   -0.01310   -0.78513   -0.23483 
