     tau         EL         x1         y1         z1         x2         y2         z2
    3150   -3.54185    0.11578   -0.29917    0.13936    0.09174   -0.53110    0.44801 
    3160   -3.57762    0.11578   -0.29917   -0.29697    0.48705   -0.53110   -0.55507 
    3170   -3.04996   -0.16303   -0.45320    0.06880    0.27010   -0.53110    0.55296 
    3180   -2.67354   -0.16303    0.98929    0.06880    0.27010   -0.53110   -0.48010 
    3190   -2.76188   -0.16303    0.08653    0.07852    0.06010   -1.33313   -0.48010 
    3200   -2.75952   -0.16303    0.08653    0.08653    0.06010   -1.33313   -0.46638 
    3210   -2.70570    0.34981   -0.02114    0.15162    0.16904   -0.56112   -0.46638 
    3220   -2.67886   -0.31971   -0.02114    0.15162    0.16904   -0.75436   -0.65905 
    3230   -2.80941    0.40356   -0.02114    0.15162    0.16904   -0.75436   -0.65905 
    3240   -2.64486    0.67695   -0.02114    0.15162   -0.00629   -0.15595   -0.65905 
    3250   -2.89985    0.67695   -0.02114    0.15162   -0.84744   -1.22231    0.50013 
    3260   -3.15568   -0.96110   -0.13706    0.15162   -0.84744    0.53115    0.50013 
    3270   -2.89692    0.55700    0.48661    0.15162   -0.84744    0.77899    0.50013 
    3280   -2.81007    1.19615    0.48661    0.15162   -0.84744    0.11423    0.27003 
    3290   -2.92947   -0.14251    0.51023    0.15162   -0.34678    0.11423    0.27003 
    3300   -2.57892   -0.14251   -0.34739    0.15162   -0.09440    0.11423    0.27003 
    3310   -2.57892   -0.14251   -0.34739    0.15162   -0.09440    0.11423    0.27003 
    3320   -2.15190    0.07628   -0.14800    0.15162   -0.09440    0.11423   -0.39312 
    3330   -2.19107    0.18693   -0.04329    0.15162   -0.09440    0.11423   -0.39312 
    3340   -2.23214   -0.05077   -0.04329    0.15162    0.43032    0.11423   -0.39312 
    3350   -2.39738   -0.53068   -0.18323   -0.39299    0.43032    0.11423    0.10357 
    3360   -2.74764    0.32447   -0.29222   -0.39299    0.35206    0.06149    0.10357 
    3370   -2.59245   -0.28402   -0.29222   -0.21631    0.35206    0.94362   -0.14830 
    3380   -3.15787    0.49384   -0.00010   -0.21631    0.64015    1.05434   -0.14830 
    3390   -2.88988    0.49384    0.14201    0.65141   -0.59107    1.19165   -0.14830 
    3400   -2.89238    0.04692    0.14201    0.65141   -0.59107    1.13351   -0.37045 
    3410   -2.79055    0.15757   -0.25128    0.65141   -0.59107    1.13351   -0.37045 
    3420   -3.14162    0.15757    0.61416    1.14424   -0.12920    1.05045    0.28619 
    3430   -3.04386    0.27044    0.61416    0.38888   -0.12920    1.05045   -0.42399 
    3440   -2.51369    0.27044    0.61416    0.30171   -0.12920   -0.20959    0.19362 
    3450   -3.34403    0.27044    0.61416   -0.20971    0.22909    0.11519   -0.11862 
    3460   -2.90560   -1.07811    0.61416    0.18851    0.22909    0.42007   -0.11862 
    3470   -2.97808   -1.07811    0.61416   -0.15186    0.22909    0.42007   -1.12133 
    3480   -2.84115   -0.98032    0.02393   -0.15186    0.22909    0.42007   -0.87117 
    3490   -3.53253    0.03839    0.02393   -0.41834    0.22909    0.42007   -0.87117 
    3500   -2.89401   -0.74715    0.02393   -0.41834    0.22909    0.42007   -0.87117 
    3510   -2.68883   -0.11960    0.02393   -1.07254    0.15806    0.42007    0.58439 
    3520   -3.02133    1.41065    0.92477   -0.28527    0.40735   -0.76766    0.58439 
    3530   -3.13499    1.88474    0.92477    1.23467   -0.59664   -0.76766    0.31785 
    3540   -3.15496    0.25728    0.92477    1.23467   -0.39584   -0.04239    0.31785 
    3550   -3.13472   -0.28536    0.92477    0.59104   -0.27564   -0.04239    0.31785 
    3560   -2.89880   -0.28536   -0.75392    0.59104   -0.27564   -0.04239   -0.13526 
    3570   -3.17906   -0.74833   -0.75392    0.59104   -0.27564   -0.04239   -0.13526 
    3580   -2.84963   -0.74833   -0.75392    0.59104   -0.27564    0.26487   -0.13526 
    3590   -3.59938   -0.44745   -0.75392   -0.54560   -0.27564   -0.31186   -0.13526 
    3600   -2.67274   -0.44745   -0.43452    0.54413    0.46373   -0.31186   -0.66900 
    3610   -2.98786   -0.44745   -0.43452    1.05528    0.46373   -0.74965    0.22903 
    3620   -3.04944   -1.27410    0.65147    1.05528    0.46373    0.57977    0.14104 
    3630   -3.18309   -0.14283    1.14370    0.18036    0.46373    0.57977    0.20951 
    3640   -2.88109   -0.14283    0.80545    0.06121    0.46373    0.28290    0.20951 
    3650   -2.92869   -0.14283   -0.18479   -0.36024    0.46373   -1.03685    0.20951 
    3660   -3.02202   -1.13117   -0.18479   -0.36024    0.95378   -1.16656    0.94650 
    3670   -3.07038    0.25072   -0.18479   -0.36024    0.42530   -1.25154    0.53236 
    3680   -2.98474    0.25072   -0.18479   -0.36024    0.42530   -1.02853    0.53236 
    3690   -2.99695   -0.27972   -0.18479    0.33566    1.00911   -1.02853    0.29910 
    3700   -3.24220    0.47678    0.06012    0.33566    1.00911    0.15235   -0.11768 
    3710   -3.00647    0.47678    0.06012    0.17356    0.65679   -0.10880   -1.17691 
    3720   -2.61251   -0.96885    0.06012    0.10632    0.65679   -0.10880   -0.20331 
    3730   -3.25993   -0.96885    0.06012    0.10632   -0.67378    0.38924    0.31249 
    3740   -3.31950   -0.58723   -0.42488    0.10632   -0.62928   -0.23644    0.31249 
    3750   -2.90901    0.16975   -0.42488   -1.46252   -0.62928   -0.23644    0.73743 
    3760   -2.84391    0.99826    0.22159    0.48199   -0.62928   -0.23644    0.73743 
    3770   -2.76137   -0.12800    0.22159    0.48199    0.27649   -0.23644    0.37529 
    3780   -2.40737    0.09650    0.15444    0.48199    0.27649    0.04593   -0.44391 
    3790   -3.09895    0.09650   -0.32674   -0.55534    0.27649    0.04593   -0.44391 
    3800   -2.85411   -0.10221    1.09744   -0.02986    0.27649    0.04593    0.45641 
    3810   -2.90282   -0.10221    1.09744   -0.02986   -0.65429    0.08517    0.36171 
    3820   -2.95488   -0.10221    1.09744    0.13760   -0.65429    0.13605    0.30174 
    3830   -2.91993   -0.10221   -0.06587    0.13760   -0.65429    0.13605   -0.19128 
    3840   -3.22889   -0.09346   -0.13554    0.13760   -0.65429    0.36093    0.71672 
    3850   -2.57908   -0.09346   -0.13554    0.13760    0.30074   -0.32487   -0.75630 
    3860   -2.59818   -0.09346    0.37084    0.69772   -0.13352   -0.32487   -0.75630 
    3870   -2.86112   -0.09346    0.37084    0.44042    0.41382    0.85007   -0.75630 
    3880   -3.55487    0.48628    0.37084   -0.42211    1.76022    0.81988   -0.23702 
    3890   -3.49888    0.48628   -0.39365   -0.40674    1.76022   -0.21389   -0.49173 
    3900   -2.89912    0.44250   -0.39365   -0.40674    0.54955    0.21072   -0.10943 
    3910   -2.93463    0.44250   -0.15946   -0.40674    0.68075    0.21072    0.06779 
    3920   -3.06489    0.44250   -0.15946   -0.12789    0.68075    0.21072    0.23381 
    3930   -2.36587   -0.24255   -0.15946    0.01484    0.08699    0.40223    0.32400 
    3940   -2.53902    0.49555    0.55149   -0.21589    0.08699   -0.21361    0.32400 
    3950   -3.42753   -0.77320   -0.26293   -0.21589   -0.29971   -0.21361   -0.27972 
    3960   -2.81794   -0.83046   -0.72022   -0.21589    0.13192   -0.21361    0.56285 
    3970   -2.91568    0.71529    0.29760   -0.21589    0.22833   -0.21361   -0.48101 
    3980   -2.59168    0.10647    0.29760   -0.21589    0.22833   -0.21361   -0.27103 
    3990   -3.00108    0.10647    0.29760    0.79301    0.55582    0.26286    0.23457 
    4000   -3.15463    0.10647   -0.90375   -0.26430    0.55582    0.26286   -1.89859 
    4010   -3.26748    0.17325    0.05471   -0.29103   -1.15026    0.26286   -1.33100 
    4020   -2.79529    0.17325   -0.01107   -0.29103   -1.15026    0.42493   -0.22129 
    4030   -2.81740   -0.00824   -0.12363    0.58589   -1.15026    0.22952   -0.22129 
    4040   -2.82394   -0.00824   -0.12363    0.58589   -1.15026    0.35181   -0.22129 
    4050   -2.98608   -0.00824   -0.12363   -0.89547    0.08555    0.35181   -0.22129 
    4060   -3.17935   -1.21084   -0.12363   -1.43589   -0.82664    1.11857   -0.22129 
    4070   -3.43288   -1.21084   -0.67049   -1.50734   -0.52090    0.22875   -0.22129 
    4080   -2.91681   -1.71123    0.33487   -0.27097    0.71849    0.22875   -0.22129 
    4090   -3.40042   -1.71123    0.33487   -0.63429   -0.05931    0.22875   -0.22129 
    4100   -3.60224   -1.71123    0.39431   -1.30370   -0.05931   -0.05772   -0.12978 
    4110   -3.43220   -1.79910    1.13641   -0.72141   -0.05931   -0.05772   -0.12978 
    4120   -2.92562    0.73510    1.13641    0.36873   -0.05931    0.01505    0.00807 
    4130   -2.42634    0.16174   -0.16860    0.36873   -0.08592    0.01505    0.00807 
    4140   -2.78596    0.16174   -0.16860    0.36873   -0.08592   -0.58809    0.00807 
    4150   -2.91606    0.81969   -0.16860   -0.63082    0.06125   -0.58809   -0.00014 
    4160   -3.43862    0.81969   -0.24324   -0.06800    0.28080   -0.28390   -0.00014 
    4170   -2.82914    0.81969   -0.89330   -0.06800   -0.65368   -0.28390    0.40565 
    4180   -2.45082   -0.12263    0.28129   -0.68612    0.26294   -0.03238    0.40565 
    4190   -2.73426   -0.12263   -0.11037    0.32474    0.26294   -0.03238    0.25658 
    4200   -3.00924   -0.44718    0.28621   -0.12989   -0.08368   -0.03238   -0.17148 
    4210   -3.15549   -0.44718    0.28432    0.03443   -0.08368    0.92263   -1.32544 
    4220   -2.87797    0.32133    0.28432    0.03443   -0.08368    0.50011    0.21901 
    4230   -2.40224    0.43646    0.28432   -0.61210   -0.08368   -0.22174    0.21901 
    4240   -2.39745    0.43646    0.28432   -0.38302   -0.41649   -0.22174    0.21901 
    4250   -2.43967    0.43646   -0.00700   -0.43817    0.01237   -0.22174    0.25100 
    4260   -2.45818    0.43646   -0.00700   -0.43817    0.01237   -0.11058    0.11355 
    4270   -2.42604   -0.32260   -0.00700   -0.08424    0.04888   -0.11058   -0.09007 
    4280   -2.46843   -0.32260   -0.00700   -0.08424    0.04888   -0.11058   -0.14962 
    4290   -2.56180   -0.32260   -0.00700   -0.08424    0.04888    0.57622    0.06289 
    4300   -2.68401    0.48795   -0.00700   -0.08424    0.04888    0.57622    0.50262 
    4310   -2.62302   -0.46651   -0.10644   -0.08424   -0.13964    0.32149    0.50262 
    4320   -2.73528   -0.23304   -0.74311   -0.52866   -0.13964   -0.22979    0.61314 
    4330   -3.16787   -0.23304   -1.15284   -0.52866   -0.13964    0.00441   -0.39399 
    4340   -3.21103   -1.66839   -1.15284   -0.27392    0.04480   -0.04856   -0.39399 
    4350   -3.04608   -1.66839   -0.09244   -0.05152    0.00009   -0.74756   -0.39399 
    4360   -2.68358   -0.55360    0.05458   -0.05152    0.00009    0.14219   -0.25948 
    4370   -2.92952   -0.55360   -0.30169   -0.26312    0.00009   -0.58393   -0.21131 
    4380   -2.67803    0.08361    0.40890   -0.26312    0.00009   -0.58393   -0.61526 
    4390   -2.74811    0.08361   -0.34753   -0.26312    0.00009    0.88023   -0.64323 
    4400   -2.61520    0.08361   -0.34753   -0.26312   -0.60627    0.88023    0.56773 
    4410   -3.23490    0.08361    0.41964    0.13505    0.38404    0.88023   -0.62238 
    4420   -2.61031   -0.18407    0.41964    0.82813    0.22019   -0.30229   -0.62238 
    4430   -3.10541   -0.18407    0.53279   -0.31404    0.22019    0.41024   -0.62238 
    4440   -2.68821   -0.18407    0.20876   -0.31404   -0.40229    0.32792    0.77641 
    4450   -2.81921   -0.18407    0.52707   -0.31404   -0.34531    0.44706    0.52602 
    4460   -3.04530   -0.17174    0.10324   -0.31404    0.02510    0.44706   -0.31078 
    4470   -3.43879   -0.17174    0.10324   -0.31404   -0.20570    0.21847   -0.31078 
    4480   -2.52432   -0.17174    0.10324   -0.31404    0.49852   -0.30308   -0.18039 
    4490   -3.56894   -0.17174    0.10324   -0.01236   -0.38065    0.31148   -0.18039 
    4500   -2.62773   -0.17174    0.04398   -0.39570    0.39207    0.31148   -0.18039 
    4510   -2.77299    0.32018    0.04398   -0.44385   -0.78025    0.75203   -0.18039 
    4520   -2.92450    0.53987   -0.55356    0.54035   -0.21562    0.84045   -1.44368 
    4530   -2.91408   -0.43849    0.15811    0.44519   -0.21562    0.70962   -1.44368 
    4540   -2.96923   -0.56287   -0.01206    1.02357   -0.21562    0.70962   -1.44368 
    4550   -3.30782   -0.61599   -0.61584    1.02357   -0.24010   -0.33972   -0.01455 
    4560   -2.26933    0.14160    0.23635   -0.24139   -0.24010   -0.33972   -0.01455 
    4570   -2.98088    0.14160   -0.85554    0.31465   -0.24010   -0.12044   -0.01455 
    4580   -2.75952    0.14160   -0.53508    0.31465   -0.24010   -0.12044   -0.01455 
    4590   -2.96202    0.14160   -0.53508    0.34431   -0.24010   -0.16369    0.13035 
    4600   -2.67373   -0.73726   -0.53508    0.34431    0.33472   -0.13454    0.13035 
    4610   -2.54645   -0.73726   -0.05463    0.34431    0.33472    0.40446   -0.01445 
    4620   -2.53362   -0.73726   -0.05463    0.30762    0.33472    0.40446   -0.04592 
    4630   -3.12642    0.63718    0.10708    0.17116    0.33472    0.34187   -0.04592 
    4640   -2.70468   -0.55199    0.10708    0.17116   -0.00764    0.34187   -0.04592 
    4650   -2.59281   -0.55199    0.15916    0.17116   -0.00764   -0.65532   -0.04592 
    4660   -2.77868   -0.55199    0.15916    0.08266   -0.00764    0.65825   -0.04592 
    4670   -3.05646   -0.28501    0.15916    0.08266   -0.18960    0.18819    0.47627 
    4680   -2.83279   -0.28501    0.92915    0.08266   -0.18960   -0.50438    0.97940 
    4690   -2.87582    0.23661    0.82159   -0.21316   -0.65401    0.48100    0.16434 
    4700   -2.97078    0.23661    0.42005   -0.55831   -1.40635    0.69809    0.77410 
    4710   -2.92819    0.23661    0.64612    0.73624   -0.70659   -0.81421    0.77410 
    4720   -2.86361    0.23661   -0.00420    0.29551   -0.77949   -1.31431   -0.85354 
    4730   -2.91597    0.00685   -0.00420    0.41545   -0.77949   -1.31431   -0.85354 
    4740   -2.68260    0.00685    0.31968    0.41545   -0.06168   -1.02362   -0.85354 
    4750   -2.84798    0.52731    0.41798    0.88403   -0.01111   -1.02362    0.12998 
    4760   -2.82749   -0.37228   -0.73052    0.88403   -0.28512    0.47535    0.12998 
    4770   -3.52940   -0.37228   -0.73052    0.11754   -0.28512   -0.28328    0.12998 
    4780   -2.47948    0.50713   -0.03001    0.11754   -0.28512   -0.38613   -0.39209 
    4790   -2.74388    0.50713   -0.20943    0.11754    0.31896    0.15143   -0.39768 
    4800   -2.87942    0.50713    0.32219    0.74932    0.31896   -0.56391   -1.30566 
    4810   -2.77160    0.50713   -0.17484    0.79882   -0.96451    0.12801   -0.61256 
    4820   -3.34952    0.59648    0.01648   -0.86582    0.25645    0.12801   -1.08188 
    4830   -2.91807    0.34470    0.01648    0.48623    0.80310   -0.82644   -0.44287 
    4840   -2.63105   -0.46555    0.02059    0.08755    0.34236    0.72086   -0.44287 
    4850   -2.73504   -0.46555    0.05199    0.84732    0.34236    0.72086   -0.40950 
    4860   -2.82481   -0.87244   -1.09774   -0.29509    0.34236    0.72086   -0.22971 
    4870   -2.87127   -0.06049   -0.70854    0.13690    0.34236   -0.27636   -0.22971 
    4880   -2.79629   -0.06049   -0.67322    0.69840    0.39622   -0.27636   -0.22971 
    4890   -3.46559   -0.08539   -0.59564    0.69840   -0.11478   -0.27636    0.10551 
    4900   -2.99513   -0.28622   -0.60017    0.69840   -0.11478   -0.27636   -0.14478 
    4910   -2.89296   -0.54833    0.55412    1.22929    0.17603    0.24859   -0.14478 
    4920   -3.64628    0.56269    0.55412    0.41616    0.17603    0.24859    0.19602 
    4930   -3.50217    0.74229    0.05218    0.41616    0.17603    0.04825    0.26151 
    4940   -2.82901    0.09508    0.05218    0.02264    0.17603    0.04825   -0.31596 
    4950   -2.62090    0.09508    0.05218   -0.15988    0.17603    0.49183    0.79731 
    4960   -2.84816    0.09508    0.05218   -0.15988    0.17603   -0.63731   -0.23291 
    4970   -2.59531    0.09508    0.05218   -0.15988    0.17603    0.37386    0.91954 
    4980   -2.49724    0.09508   -0.11261   -0.15988    0.35661    0.58561    0.36847 
    4990   -2.70559    0.09508   -0.52709    0.86789    0.35661    0.14531   -0.09870 
    5000   -2.81904    0.09508   -1.16012    0.79778    0.31063    0.14531   -0.09870 
    5010   -2.97715    0.09508   -0.67890    0.21355    0.31063   -0.17961   -0.09870 
    5020   -3.13492    0.09508   -0.67890    0.46442    0.15745   -0.30219   -0.09870 
    5030   -2.75303   -0.36747   -0.67890    0.46442    0.15745    0.54965   -0.98590 
    5040   -2.76489   -0.36747   -1.08305   -0.71865    0.15745    0.54965   -0.15748 
    5050   -2.97969   -0.36747   -1.01963   -0.52000    0.84874   -0.67577    0.04577 
    5060   -2.90202   -0.05763   -1.18570   -0.27902    0.84874   -0.07231    0.04577 
    5070   -2.70111    0.50526   -0.41385    0.54120   -0.17709   -0.07231    0.04577 
    5080   -3.63110   -0.10550   -0.41385    0.47896   -0.01923   -0.07231    0.04577 
    5090   -2.80665    0.46854   -0.41385    0.47896   -0.63011   -0.19742    0.57224 
    5100   -3.16642    0.46854   -0.41385   -0.75744    1.76520    1.31396    0.57224 
    5110   -3.19608    0.46854   -0.41244   -0.62337    1.76520    0.04002    0.18141 
    5120   -2.32441   -0.17237   -0.25892   -0.62337    0.16538    0.04002    0.18141 
    5130   -3.46566   -0.17237   -0.25892   -0.64688   -0.04289    0.04002   -0.19714 
    5140   -2.96709    1.12541   -1.36388    0.73717   -0.04289    0.82405   -0.19714 
    5150   -2.91773   -0.38883   -1.36388    0.82579   -0.04289    0.90704    0.13162 
    5160   -3.55624   -0.17074   -0.46743    0.82579   -0.04289   -0.08560    0.45540 
    5170   -2.71638   -0.47188   -0.46743   -0.47747   -0.04289   -0.10140    0.95351 
    5180   -2.77230   -0.47188   -0.46743   -0.69143    0.60256   -0.10140    0.95351 
    5190   -2.74060   -0.26616   -0.46743   -0.10819    0.09494   -0.10140    0.95351 
    5200   -2.61438   -0.26616    0.00696   -0.85996    0.09494   -0.36640    0.15056 
    5210   -2.80923   -0.26616    0.72528   -0.85996    0.88422   -0.36640    0.15432 
    5220   -3.08223   -0.26616    0.72528   -0.05762    2.20363   -0.18222    0.15432 
    5230   -2.95336   -0.26616    0.79215   -0.05762    1.62934   -0.18222   -0.31880 
    5240   -3.01558   -0.26616    0.79215   -0.05762    1.19544    0.64514   -0.52193 
    5250   -3.20085    0.18829    0.79215   -0.05762    1.19544    0.64514    0.12954 
    5260   -3.36096    0.00280    0.12359   -0.05762    0.44290    0.64514    0.12954 
    5270   -3.12909    0.00280    0.12359   -0.05762    0.20729    0.64514    0.63685 
    5280   -2.65082    0.39839   -0.34822   -0.05762   -0.30238    0.41087   -0.79180 
    5290   -2.90390   -0.57827   -0.34822    0.22928   -0.45166    0.41087    0.55819 
    5300   -2.73653    0.44395   -0.34822    0.42267   -0.67512    0.52363    0.55819 
    5310   -2.78827   -0.25392   -0.34822    0.42267   -0.67512    0.87560    0.00769 
    5320   -3.50992   -0.60896   -1.42699    0.42267   -0.67512   -0.64584    0.21142 
    5330   -3.62034   -0.37932   -1.42699   -0.05682   -0.27097   -0.42011   -0.09469 
    5340   -3.03225    0.40508   -1.42699   -0.09155   -0.32911   -0.11517    0.12145 
    5350   -3.36683    0.81353   -1.67567   -1.31567    0.10293   -0.11517    0.12145 
    5360   -3.18789    1.14012   -1.67567   -1.95075    0.10293   -0.12963    0.69653 
    5370   -3.56730    1.46452   -1.90973   -1.95075    1.00163   -0.12963   -0.47367 
    5380   -3.10287    0.21852   -1.92239   -0.86034    0.08923   -0.12963    1.03415 
    5390   -2.67033    0.21852   -0.55768   -0.21588   -0.59899    0.92860   -0.23445 
    5400   -3.54434    0.21852   -0.82109   -0.61348    0.08296   -0.64507   -0.61999 
    5410   -2.75976    0.21852   -1.04279   -0.21953    0.08296    0.78313   -0.47317 
    5420   -2.93506    0.10067   -1.04279   -0.21953    0.08296    0.40313   -1.25424 
    5430   -2.86558    0.10067   -1.04279    0.77114   -0.16852   -0.26663   -0.51758 
    5440   -2.80777    1.27933    0.65750    0.77114   -0.16852   -0.26663   -0.41195 
    5450   -2.84105    1.22791   -0.20149    0.77114   -0.00401    0.39826   -0.41195 
    5460   -3.05323    1.08515   -0.28984    0.77114   -0.00401    0.39847    0.49888 
    5470   -2.52816    0.44754   -0.28984    0.77114    0.01196    0.24989   -0.16013 
    5480   -3.29302    0.24411    0.35495   -0.06374    0.01196    0.24989   -0.06525 
    5490   -3.11530    0.22933    0.35495   -0.06374    0.24685    0.06325   -0.06525 
    5500   -2.77720   -1.06988   -0.59275   -0.06374    0.16328    0.71938    0.29787 
    5510   -2.84353   -0.09776   -0.48567   -0.06374    0.43666   -0.34688   -0.09891 
    5520   -2.66898   -0.01634   -0.48567   -0.06374    0.14299    0.09523    0.85312 
    5530   -2.94371   -0.16101   -0.92511   -0.63298    0.35881    0.14279   -0.68457 
    5540   -3.11766    1.26622   -0.92511   -0.65951   -0.03835    0.14279   -0.68457 
    5550   -3.14796    1.01089    0.34371   -0.87425   -0.03835   -0.17219   -0.68457 
    5560   -2.76501    1.01089    0.34371    0.62490   -0.03835   -0.17219   -0.68457 
    5570   -2.72701    0.94437   -0.06727    0.62490   -0.44309   -0.15865   -0.68457 
    5580   -2.78248    0.94437   -0.06727   -0.55810   -0.63988   -0.15865   -0.48017 
    5590   -2.67632    0.94437   -0.07789   -0.12963   -0.52546    0.25742   -0.48017 
    5600   -2.83317    0.14761    0.29998   -0.12963   -0.52546    0.25742   -0.48017 
    5610   -3.16937    0.14761    0.29998   -0.11951    0.11778    0.25742   -0.44005 
    5620   -2.54228   -0.08468    0.29998    0.20044    0.22806    0.25742   -0.44005 
    5630   -2.36329   -0.08468    0.29998    0.20044    0.22806    0.01484   -0.44005 
    5640   -2.30373   -0.08468    0.00801    0.20044    0.05848    0.01484   -0.72962 
    5650   -2.75122   -0.08468    0.00801    0.85614   -0.67867    0.41616   -0.72962 
    5660   -2.83994    0.59570   -0.46371    0.85614   -0.94755    0.41616    0.23092 
    5670   -2.84766    0.59570    0.21459    0.85614   -0.94755    0.41616    0.23092 
    5680   -2.97356   -0.43586   -0.26593    0.85614   -0.84565    0.78479    0.23092 
    5690   -2.71138   -0.60847   -0.09570   -0.66929    0.26804    0.78479    0.23092 
    5700   -2.82306    0.19903    0.30657   -0.66929    0.26804    0.78479    0.28572 
    5710   -2.76137    0.19903   -0.66266    0.71999    0.18420    0.74967    0.28572 
    5720   -3.10265    0.01405   -0.11349    0.71999    0.18420    0.20079    0.28572 
    5730   -2.42684    0.01405   -0.16648    0.71999    0.18420    0.20079   -0.31925 
    5740   -2.95411    0.01405   -0.16648   -0.54627    0.18420    0.20079   -0.31925 
    5750   -2.72515    0.35378   -0.59873   -0.54627   -0.40696    0.20079   -0.37891 
    5760   -2.52017    0.35378   -0.59873   -0.01492   -0.40696    0.20079   -0.37891 
    5770   -2.95848    0.49913   -0.07262   -0.01492    0.41681    0.20079    0.39007 
    5780   -2.76324    0.73525   -0.68032   -0.01492   -0.70888   -0.03570   -0.62623 
    5790   -2.89370   -0.16915    0.24811   -0.73781    0.53384   -0.03570   -0.44755 
    5800   -2.70004    0.09646    0.24004   -0.73781    0.53384   -0.03570    0.91143 
    5810   -2.79354   -0.00419    0.24004   -0.73781   -0.12861   -1.02831    0.91143 
    5820   -3.41529    0.01027    0.24004   -0.31161   -0.37600   -1.02831   -2.07790 
    5830   -2.81704    0.01027    0.24004   -0.13991   -0.37600   -1.02831   -0.78176 
    5840   -2.78898   -0.12952    0.24004    1.04660   -0.42409   -0.75607   -0.29557 
    5850   -2.75559   -0.12952    0.24004    0.29109   -0.69669   -0.75607    0.04148 
    5860   -2.42341   -0.30059    0.24004   -0.17090    0.63050   -0.45316    0.04148 
    5870   -3.25304    0.37473    0.21340   -0.17090    0.74686    0.04024    0.04148 
    5880   -2.89631    0.37473   -0.62244    0.07077    0.74686    0.04024   -0.18937 
    5890   -2.69202   -0.01212   -0.62244    0.07077    0.74686    0.89640    0.06625 
    5900   -2.44407    0.00514   -0.23661    0.32740   -0.16903    0.54561    0.06625 
    5910   -2.53336    0.00514   -0.23661    0.32740    0.42578    0.54561    0.06625 
    5920   -2.50110    0.00514   -0.23661    0.32740    0.42578    0.34095    0.06625 
    5930   -2.50110    0.00514   -0.23661    0.32740    0.42578    0.34095    0.06625 
    5940   -3.05458    0.00514   -0.23661    0.32740   -0.41630   -0.67211    0.06625 
    5950   -3.04281    0.00514    0.33026    0.53007    0.59834   -0.45245    0.86613 
    5960   -2.53466    0.00514    0.33026   -0.35910    0.06582   -0.45245    0.86613 
    5970   -2.61366    0.04516   -0.48437   -0.35910    0.06582    0.59484    0.86613 
    5980   -2.96560    0.04516   -0.48437   -0.08899   -0.80192   -0.37529    0.93988 
    5990   -2.97030    0.04516   -0.22487   -0.08899   -0.80192   -0.37529   -0.06571 
    6000   -2.92687    0.04516   -0.22487   -0.19585   -0.80192   -0.37529   -0.06571 
    6010   -2.83832    0.04516   -0.22487   -0.37448   -0.80192   -0.69532    0.87738 
    6020   -2.93108    0.46396   -0.76509   -0.37448   -0.80192   -0.69532    0.87738 
    6030   -3.14100   -0.02159    0.49995   -0.37448   -0.80192    1.11991    0.56224 
    6040   -3.03256    0.32744   -0.62762    0.82245   -0.05810    1.72669    0.56224 
    6050   -3.08572   -0.32730    0.59396   -0.45617   -0.09957    0.82758    0.07262 
    6060   -2.85621    0.88908   -0.29144   -0.45617   -0.09957   -0.36983    0.02075 
    6070   -2.47071    0.31220    0.09160   -0.45617   -0.09957   -0.36983    0.02075 
    6080   -2.56993   -0.71886    0.09160   -0.45617    0.45454   -0.36983    0.33312 
    6090   -2.36882   -0.40043    0.09160   -0.45617   -0.01630   -0.10436    0.33312 
    6100   -3.38911   -0.40043   -0.94581    1.12842    0.11090   -0.76382    0.33312 
    6110   -2.82533   -0.70907   -0.71623    1.12842    0.11090    0.60457   -0.43357 
    6120   -2.65730   -0.65524   -0.09846    0.58860    0.11090    0.60457   -0.43357 
    6130   -3.67923   -0.65524   -1.45321   -0.60584   -0.26629   -0.73952   -0.36900 
    6140   -2.96757    0.08890   -0.16265   -0.60584   -0.47134   -0.73952   -0.31827 
    6150   -3.07343   -0.28528    0.09851    0.56757   -1.11416   -1.36969   -0.31827 
    6160   -2.80797   -0.28528    0.28327    0.03645   -0.08867   -0.75758   -1.13001 
    6170   -3.63741   -0.04984   -0.22059    0.03645   -0.08867   -0.75758   -0.03143 
    6180   -3.11313   -0.04984   -0.10050    0.03645    0.53220   -0.75758   -0.52421 
    6190   -2.27304   -0.04984   -0.00581    0.03645    0.09114   -0.06386   -0.52421 
    6200   -2.69064   -0.66737   -0.32982    0.59857   -0.17361   -0.06386   -0.46065 
    6210   -3.33867    0.06032   -0.32982   -0.71486   -0.17361   -0.06386   -0.46065 
    6220   -2.89601   -0.65378   -0.59700   -0.04633   -0.17361   -0.06386   -0.55701 
    6230   -2.63176   -0.65378    0.41879    0.70346    0.03881   -0.22457   -0.55701 
    6240   -3.03092   -0.07155    0.36930    0.70346    0.03881   -1.66313    0.62510 
    6250   -2.68827   -0.99939    0.78744   -0.61519    0.03881   -0.15498    0.21261 
    6260   -2.64537   -0.99939    0.36676   -0.39268    0.03881   -0.15498    0.21261 
    6270   -3.29995    0.35623   -0.50783    1.38083    0.17268    0.20016    0.21261 
    6280   -3.58433    0.35623    0.36860    0.90253    0.17268    0.20016    0.21261 
    6290   -2.88077    0.26345    0.36860   -0.24508    0.93172   -0.17214    0.48619 
    6300   -3.23688    0.26345    0.56915   -0.24508    0.93172    0.81095    0.48619 
    6310   -2.93543    1.04237   -0.29544    0.85000   -0.33395    0.81095    0.48619 
